nominee,state,year,congress,name,democrat,senator_ideology,vote,pres.dem,sameprty,nom_ideology,reelection,opinion
rehnquist,OH,1986,99,glenn  j,1,-0.279000014,0,0,0,0.045000002,1,52.9495981
rehnquist,OH,1986,99,metzenbaum,1,-0.518000007,0,0,0,0.045000002,0,52.9495981
rehnquist,OK,1986,99,boren  d,1,-0.050999999,1,0,0,0.045000002,0,72.54202849
rehnquist,OK,1986,99,nickles  d,0,0.481000006,1,0,1,0.045000002,1,72.54202849
rehnquist,OR,1986,99,hatfield  m,0,-0.063000001,1,0,1,0.045000002,0,57.01708865
rehnquist,OR,1986,99,packwood  r,0,0.039000001,1,0,1,0.045000002,1,57.01708865
rehnquist,PA,1986,99,specter  a,0,-0.005,1,0,1,0.045000002,1,52.41091233
rehnquist,PA,1986,99,heinz  j,0,0.004,1,0,1,0.045000002,0,52.41091233
rehnquist,RI,1986,99,chafee  j,0,-0.016000001,1,0,1,0.045000002,0,50.54287139
rehnquist,RI,1986,99,pell  c,1,-0.382999986,0,0,0,0.045000002,0,50.54287139
rehnquist,SC,1986,99,hollings  e,1,-0.152999997,1,0,0,0.045000002,1,65.41406419
rehnquist,SC,1986,99,thurmond  s,0,0.409000009,1,0,1,0.045000002,0,65.41406419
rehnquist,SD,1986,99,abdnor  j,0,0.261000007,1,0,1,0.045000002,1,64.56838689
rehnquist,SD,1986,99,pressler  l,0,0.216999993,1,0,1,0.045000002,0,64.56838689
rehnquist,TN,1986,99,sasser  j,1,-0.287,0,0,0,0.045000002,0,65.41010993
rehnquist,TN,1986,99,gore  a,1,-0.289999992,0,0,0,0.045000002,0,65.41010993
rehnquist,TX,1986,99,bentsen  l,1,-0.093999997,1,0,0,0.045000002,0,67.57487649
rehnquist,TX,1986,99,gramm  p,0,0.528999984,1,0,1,0.045000002,0,67.57487649
rehnquist,UT,1986,99,hatch  o,0,0.375,1,0,1,0.045000002,0,65.22176802
rehnquist,VA,1986,99,warner  j,0,0.245000005,1,0,1,0.045000002,0,61.71786322
rehnquist,VA,1986,99,trible  p,0,0.268999994,1,0,1,0.045000002,0,61.71786322
rehnquist,VT,1986,99,leahy  p,1,-0.375,0,0,0,0.045000002,1,56.13895836
rehnquist,VT,1986,99,stafford  r,0,-0.013,1,0,1,0.045000002,0,56.13895836
rehnquist,WA,1986,99,evans  d,0,0.138999999,1,0,1,0.045000002,0,59.78887902
rehnquist,WA,1986,99,gorton  s,0,0.209000006,1,0,1,0.045000002,1,59.78887902
rehnquist,WI,1986,99,proxmire  w,1,-0.412,1,0,0,0.045000002,0,59.56376241
rehnquist,WI,1986,99,kasten  r,0,0.247999996,1,0,1,0.045000002,1,59.56376241
rehnquist,WV,1986,99,rockefeller,1,-0.300999999,0,0,0,0.045000002,0,65.73268171
rehnquist,WV,1986,99,byrd  rc,1,-0.207000002,0,0,0,0.045000002,0,65.73268171
rehnquist,WY,1986,99,wallop  m,0,0.559000015,1,0,1,0.045000002,0,64.83669848
rehnquist,WY,1986,99,simpson  a,0,0.282000005,1,0,1,0.045000002,0,64.83669848
roberts,AK,2005,109,stevens,0,0.196999997,1,0,1,0.119999997,0,77.45112028
roberts,AK,2005,109,murkowski,0,0.237000003,1,0,1,0.119999997,0,77.45112028
roberts,AL,2005,109,shelby,0,0.363999993,1,0,1,0.119999997,0,75.50369947
roberts,AL,2005,109,sessions,0,0.465000004,1,0,1,0.119999997,0,75.50369947
roberts,AR,2005,109,pryor,1,-0.172000006,1,0,0,0.119999997,0,75.44052884
roberts,AR,2005,109,lincoln,1,-0.138999999,1,0,0,0.119999997,0,75.44052884
roberts,AZ,2005,109,kyl,0,0.514999986,1,0,1,0.119999997,1,73.86035148
roberts,AZ,2005,109,mccain,0,0.291000009,1,0,1,0.119999997,0,73.86035148
roberts,CA,2005,109,feinstein,1,-0.245000005,0,0,0,0.119999997,1,63.41942013
roberts,CA,2005,109,boxer,1,-0.449999988,0,0,0,0.119999997,0,63.41942013
roberts,CO,2005,109,salazar,1,-0.315499991,1,0,0,0.119999997,0,67.36687375
roberts,CO,2005,109,allard,0,0.518999994,1,0,1,0.119999997,0,67.36687375
roberts,CT,2005,109,lieberman,1,-0.222000003,1,0,0,0.119999997,1,65.39619558
roberts,CT,2005,109,dodd,1,-0.333999991,1,0,0,0.119999997,0,65.39619558
roberts,DE,2005,109,biden,1,-0.335000008,0,0,0,0.119999997,0,70.12464643
roberts,DE,2005,109,carper,1,-0.135000005,1,0,0,0.119999997,1,70.12464643
roberts,FL,2005,109,nelson  cla,1,-0.119000003,1,0,0,0.119999997,1,73.56689688
roberts,FL,2005,109,martinez,0,0.362500012,1,0,1,0.119999997,0,73.56689688
roberts,GA,2005,109,isakson,0,0.367000014,1,0,1,0.119999997,0,70.75276205
roberts,GA,2005,109,chambliss,0,0.370999992,1,0,1,0.119999997,0,70.75276205
roberts,HI,2005,109,akaka,1,-0.388999999,0,0,0,0.119999997,1,68.91673831
roberts,HI,2005,109,inouye,1,-0.32100001,0,0,0,0.119999997,0,68.91673831
roberts,IA,2005,109,grassley,0,0.294,1,0,1,0.119999997,0,74.03794182
roberts,IA,2005,109,harkin,1,-0.389999986,0,0,0,0.119999997,0,74.03794182
roberts,ID,2005,109,crapo,0,0.425000012,1,0,1,0.119999997,0,81.61163033
roberts,ID,2005,109,craig,0,0.48300001,1,0,1,0.119999997,0,81.61163033
roberts,IL,2005,109,durbin,1,-0.351000011,0,0,0,0.119999997,0,67.30123832
roberts,IL,2005,109,obama,1,-0.315499991,0,0,0,0.119999997,0,67.30123832
roberts,IN,2005,109,bayh,1,-0.177000001,0,0,0,0.119999997,0,74.26647297
roberts,IN,2005,109,lugar,0,0.289999992,1,0,1,0.119999997,1,74.26647297
roberts,KS,2005,109,roberts,0,0.377000004,1,0,1,0.119999997,0,74.20928595
roberts,KS,2005,109,brownback,0,0.405999988,1,0,1,0.119999997,0,74.20928595
roberts,KY,2005,109,mcconnell,0,0.361000001,1,0,1,0.119999997,0,73.66269426
roberts,KY,2005,109,bunning,0,0.470999986,1,0,1,0.119999997,0,73.66269426
roberts,LA,2005,109,vitter,0,0.419,1,0,1,0.119999997,0,73.6392742
roberts,LA,2005,109,landrieu,1,-0.158000007,1,0,0,0.119999997,0,73.6392742
roberts,MA,2005,109,kennedy  ed,1,-0.47299999,0,0,0,0.119999997,1,63.66409442
roberts,MA,2005,109,kerry  john,1,-0.372999996,0,0,0,0.119999997,0,63.66409442
roberts,MD,2005,109,mikulski,1,-0.365999997,0,0,0,0.119999997,0,62.91826858
roberts,MD,2005,109,sarbanes,1,-0.437000006,0,0,0,0.119999997,1,62.91826858
roberts,ME,2005,109,snowe,0,0.088,1,0,1,0.119999997,1,75.61413433
roberts,ME,2005,109,collins,0,0.093999997,1,0,1,0.119999997,0,75.61413433
roberts,MI,2005,109,stabenow,1,-0.296000004,0,0,0,0.119999997,1,67.65418015
roberts,MI,2005,109,levin  carl,1,-0.400000006,1,0,0,0.119999997,0,67.65418015
roberts,MN,2005,109,coleman,0,0.226999998,1,0,1,0.119999997,0,72.9409613
roberts,MN,2005,109,dayton,1,-0.398000002,0,0,0,0.119999997,1,72.9409613
roberts,MO,2005,109,bond,0,0.298000008,1,0,1,0.119999997,0,73.02680854
roberts,MO,2005,109,talent,0,0.377999991,1,0,1,0.119999997,1,73.02680854
roberts,MS,2005,109,lott,0,0.386000007,1,0,1,0.119999997,1,73.80175346
roberts,MS,2005,109,cochran,0,0.266000003,1,0,1,0.119999997,0,73.80175346
roberts,MT,2005,109,baucus,1,-0.218999997,1,0,0,0.119999997,0,72.17216895
roberts,MT,2005,109,burns,0,0.35800001,1,0,1,0.119999997,1,72.17216895
roberts,NC,2005,109,dole,0,0.326999992,1,0,1,0.119999997,0,74.54530613
roberts,NC,2005,109,burr,0,0.372000009,1,0,1,0.119999997,0,74.54530613
roberts,ND,2005,109,conrad,1,-0.254999995,1,0,0,0.119999997,1,81.72246014
roberts,ND,2005,109,dorgan,1,-0.236000001,1,0,0,0.119999997,0,81.72246014
roberts,NE,2005,109,nelson  ben,1,-0.002,1,0,0,0.119999997,1,76.81007065
roberts,NE,2005,109,hagel,0,0.31400001,1,0,1,0.119999997,0,76.81007065
roberts,NH,2005,109,gregg,0,0.375,1,0,1,0.119999997,0,73.89306922
roberts,NH,2005,109,sununu,0,0.449000001,1,0,1,0.119999997,0,73.89306922
roberts,NJ,2005,109,corzine,1,-0.453000009,0,0,0,0.119999997,1,62.80600739
roberts,NJ,2005,109,lautenberg,1,-0.409000009,0,0,0,0.119999997,0,62.80600739
roberts,NM,2005,109,domenici,0,0.246000007,1,0,1,0.119999997,0,69.64393913
roberts,NM,2005,109,bingaman,1,-0.240999997,1,0,0,0.119999997,1,69.64393913
roberts,NV,2005,109,ensign,0,0.368000001,1,0,1,0.119999997,1,70.13984715
roberts,NV,2005,109,reid,1,-0.238000005,0,0,0,0.119999997,0,70.13984715
roberts,NY,2005,109,clinton,1,-0.375999987,0,0,0,0.119999997,1,62.38896276
roberts,NY,2005,109,schumer,1,-0.342000008,0,0,0,0.119999997,0,62.38896276
roberts,OH,2005,109,dewine,0,0.268999994,1,0,1,0.119999997,1,69.00001864
roberts,OH,2005,109,voinovich,0,0.257999986,1,0,1,0.119999997,0,69.00001864
roberts,OK,2005,109,coburn,0,0.606000006,1,0,1,0.119999997,0,81.8657996
roberts,OK,2005,109,inhofe,0,0.512000024,1,0,1,0.119999997,0,81.8657996
roberts,OR,2005,109,wyden,1,-0.296000004,1,0,0,0.119999997,0,69.03585779
roberts,OR,2005,109,smith  gord,0,0.196999997,1,0,1,0.119999997,0,69.03585779
roberts,PA,2005,109,specter,0,0.014,1,0,1,0.119999997,0,71.13869
roberts,PA,2005,109,santorum,0,0.335000008,1,0,1,0.119999997,1,71.13869
roberts,RI,2005,109,reed,1,-0.393000007,0,0,0,0.119999997,0,64.98065394
roberts,RI,2005,109,chafee,0,-0.008,1,0,1,0.119999997,0,64.98065394
roberts,SC,2005,109,graham,0,0.374000013,1,0,1,0.119999997,0,72.87137853
roberts,SC,2005,109,demint,0,0.546999991,1,0,1,0.119999997,0,72.87137853
roberts,SD,2005,109,thune,0,0.298000008,1,0,1,0.119999997,0,80.38976346
roberts,SD,2005,109,johnson,1,-0.211999997,1,0,0,0.119999997,0,80.38976346
roberts,TN,2005,109,alexander,0,0.319999993,1,0,1,0.119999997,0,73.82387812
roberts,TN,2005,109,frist,0,0.331999987,1,0,1,0.119999997,1,73.82387812
roberts,TX,2005,109,hutchison,0,0.326000005,1,0,1,0.119999997,1,76.06454075
roberts,TX,2005,109,cornyn,0,0.43599999,1,0,1,0.119999997,1,76.06454075
roberts,UT,2005,109,bennett,0,0.312999994,1,0,1,0.119999997,0,81.08523008
roberts,UT,2005,109,hatch,0,0.379999995,1,0,1,0.119999997,1,81.08523008
roberts,VA,2005,109,warner,0,0.25,1,0,1,0.119999997,0,73.06320475
roberts,VA,2005,109,allen,0,0.374000013,1,0,1,0.119999997,1,73.06320475
roberts,VT,2005,109,leahy,1,-0.377000004,1,0,0,0.119999997,0,73.08571374
roberts,VT,2005,109,jeffords,1,-0.246000007,1,0,0,0.119999997,1,73.08571374
roberts,WA,2005,109,murray,1,-0.342000008,1,0,0,0.119999997,0,66.82448896
roberts,WA,2005,109,cantwell,1,-0.25999999,0,0,0,0.119999997,1,66.82448896
roberts,WI,2005,109,kohl,1,-0.293000013,1,0,0,0.119999997,1,71.13985681
roberts,WI,2005,109,feingold,1,-0.573000014,1,0,0,0.119999997,0,71.13985681
roberts,WV,2005,109,rockefeller,1,-0.310000002,1,0,0,0.119999997,0,72.35178641
roberts,WV,2005,109,byrd  rober,1,-0.231999993,1,0,0,0.119999997,1,72.35178641
roberts,WY,2005,109,thomas,0,0.437999994,1,0,1,0.119999997,1,75.97190773
roberts,WY,2005,109,enzi,0,0.476000011,1,0,1,0.119999997,0,75.97190773
sotomayor,AK,2009,111,begich,1,-0.312544405,1,1,1,0.779999971,0,50.51926411
sotomayor,AK,2009,111,murkowski,0,0.202000007,0,1,0,0.779999971,0,50.51926411
sotomayor,AL,2009,111,shelby,0,0.333000004,0,1,0,0.779999971,0,56.27201138
sotomayor,AL,2009,111,sessions,0,0.458000004,0,1,0,0.779999971,0,56.27201138
sotomayor,AR,2009,111,pryor,1,-0.164000005,1,1,1,0.779999971,0,55.53431967
sotomayor,AR,2009,111,lincoln,1,-0.155000001,1,1,1,0.779999971,0,55.53431967
sotomayor,AZ,2009,111,mccain,0,0.280999988,0,1,0,0.779999971,0,55.10401254
sotomayor,AZ,2009,111,kyl,0,0.485000014,0,1,0,0.779999971,0,55.10401254
sotomayor,CA,2009,111,boxer,1,-0.433999985,1,1,1,0.779999971,0,64.44544191
sotomayor,CA,2009,111,feinstein,1,-0.241999999,1,1,1,0.779999971,0,64.44544191
sotomayor,CO,2009,111,bennet,1,-0.348524094,1,1,1,0.779999971,0,60.97050646
sotomayor,CO,2009,111,udall,1,-0.333104223,1,1,1,0.779999971,0,60.97050646
sotomayor,CT,2009,111,lieberman,1,-0.209999993,1,1,1,0.779999971,0,66.13504299
sotomayor,CT,2009,111,dodd,1,-0.323000014,1,1,1,0.779999971,0,66.13504299
sotomayor,DE,2009,111,carper,1,-0.142000005,1,1,1,0.779999971,0,60.99880522
sotomayor,DE,2009,111,kaufman,1,-0.506149352,1,1,1,0.779999971,0,60.99880522
sotomayor,FL,2009,111,nelson,1,-0.144999996,1,1,1,0.779999971,0,57.78139637
sotomayor,FL,2009,111,martinez,0,0.273999989,1,1,0,0.779999971,0,57.78139637
sotomayor,GA,2009,111,chambliss,0,0.354000002,0,1,0,0.779999971,0,61.04715978
sotomayor,GA,2009,111,isakson,0,0.368999988,0,1,0,0.779999971,0,61.04715978
sotomayor,HI,2009,111,akaka,1,-0.368000001,1,1,1,0.779999971,0,59.85729604
sotomayor,HI,2009,111,inouye,1,-0.298000008,1,1,1,0.779999971,0,59.85729604
sotomayor,IA,2009,111,harkin,1,-0.381000012,1,1,1,0.779999971,0,56.53063303
sotomayor,IA,2009,111,grassley,0,0.275999993,0,1,0,0.779999971,0,56.53063303
sotomayor,ID,2009,111,crapo,0,0.389999986,0,1,0,0.779999971,0,45.86871011
sotomayor,ID,2009,111,risch,0,0.449882299,0,1,0,0.779999971,0,45.86871011
sotomayor,IL,2009,111,durbin,1,-0.344999999,1,1,1,0.779999971,0,62.68291144
sotomayor,IL,2009,111,burris,1,-0.526709199,1,1,1,0.779999971,0,62.68291144
sotomayor,IN,2009,111,bayh,1,-0.184,1,1,1,0.779999971,0,56.14332889
sotomayor,IN,2009,111,lugar,0,0.25999999,1,1,0,0.779999971,0,56.14332889
sotomayor,KS,2009,111,brownback,0,0.365999997,0,1,0,0.779999971,0,56.3518046
sotomayor,KS,2009,111,roberts,0,0.333000004,0,1,0,0.779999971,0,56.3518046
sotomayor,KY,2009,111,bunning,0,0.444999993,0,1,0,0.779999971,0,56.59624515
sotomayor,KY,2009,111,mcconnell,0,0.338999987,0,1,0,0.779999971,0,56.59624515
sotomayor,LA,2009,111,landrieu,1,-0.160999998,1,1,1,0.779999971,0,58.54851788
sotomayor,LA,2009,111,vitter,0,0.428000003,0,1,0,0.779999971,0,58.54851788
sotomayor,MA,2009,111,kerry  john,1,-0.356000006,1,1,1,0.779999971,0,67.11536038
sotomayor,MD,2009,111,cardin,1,-0.284999996,1,1,1,0.779999971,0,67.39896452
sotomayor,MD,2009,111,mikulski,1,-0.340000004,1,1,1,0.779999971,0,67.39896452
sotomayor,ME,2009,111,collins,0,0.079000004,1,1,0,0.779999971,0,56.68785235
sotomayor,ME,2009,111,snowe,0,0.067000002,1,1,0,0.779999971,0,56.68785235
sotomayor,MI,2009,111,levin  carl,1,-0.368000001,1,1,1,0.779999971,0,62.37584577
sotomayor,MI,2009,111,stabenow,1,-0.298999995,1,1,1,0.779999971,0,62.37584577
sotomayor,MN,2009,111,klobuchar,1,-0.279000014,1,1,1,0.779999971,0,57.17498952
sotomayor,MN,2009,111,franken,1,-0.453893155,1,1,1,0.779999971,0,57.17498952
sotomayor,MO,2009,111,mccaskill,1,-0.231999993,1,1,1,0.779999971,0,57.48982904
sotomayor,MO,2009,111,bond,0,0.282000005,1,1,0,0.779999971,0,57.48982904
sotomayor,MS,2009,111,wicker,0,0.335999995,0,1,0,0.779999971,0,59.18282312
sotomayor,MS,2009,111,cochran,0,0.252000004,0,1,0,0.779999971,0,59.18282312
sotomayor,MT,2009,111,tester,1,-0.244000003,1,1,1,0.779999971,0,57.04817848
sotomayor,MT,2009,111,baucus,1,-0.209000006,1,1,1,0.779999971,0,57.04817848
sotomayor,NC,2009,111,burr,0,0.370999992,0,1,0,0.779999971,0,56.93726573
sotomayor,NC,2009,111,hagan,1,-0.279991329,1,1,1,0.779999971,0,56.93726573
sotomayor,ND,2009,111,conrad,1,-0.245000005,1,1,1,0.779999971,0,47.2710033
sotomayor,ND,2009,111,dorgan,1,-0.237000003,1,1,1,0.779999971,0,47.2710033
sotomayor,NE,2009,111,nelson  ben,1,-0.026000001,1,1,1,0.779999971,0,53.59787338
sotomayor,NE,2009,111,johanns,0,0.40619269,0,1,0,0.779999971,0,53.59787338
sotomayor,NH,2009,111,gregg,0,0.356999993,1,1,0,0.779999971,0,58.25668413
sotomayor,NH,2009,111,shaheen,1,-0.416200161,1,1,1,0.779999971,0,58.25668413
sotomayor,NJ,2009,111,lautenberg,1,-0.39199999,1,1,1,0.779999971,0,68.06955085
sotomayor,NJ,2009,111,menendez,1,-0.324000001,1,1,1,0.779999971,0,68.06955085
sotomayor,NM,2009,111,bingaman,1,-0.241999999,1,1,1,0.779999971,0,58.54045269
sotomayor,NM,2009,111,udall,1,-0.474452972,1,1,1,0.779999971,0,58.54045269
sotomayor,NV,2009,111,reid,1,-0.245000005,1,1,1,0.779999971,0,58.9059325
sotomayor,NV,2009,111,ensign,0,0.405000001,0,1,0,0.779999971,0,58.9059325
sotomayor,NY,2009,111,gillibrand,1,-0.485589564,1,1,1,0.779999971,0,68.03665653
sotomayor,NY,2009,111,schumer,1,-0.32100001,1,1,1,0.779999971,0,68.03665653
sotomayor,OH,2009,111,voinovich,0,0.228,1,1,0,0.779999971,0,61.28989964
sotomayor,OH,2009,111,brown,1,-0.377000004,1,1,1,0.779999971,0,61.28989964
sotomayor,OK,2009,111,inhofe,0,0.507000029,0,1,0,0.779999971,0,47.08681023
sotomayor,OK,2009,111,coburn,0,0.638000011,0,1,0,0.779999971,0,47.08681023
sotomayor,OR,2009,111,merkley,1,-0.535275757,1,1,1,0.779999971,0,59.88276067
sotomayor,OR,2009,111,wyden,1,-0.291999996,1,1,1,0.779999971,0,59.88276067
sotomayor,PA,2009,111,specter,1,-0.244868323,1,1,1,0.779999971,0,61.31742812
sotomayor,PA,2009,111,casey,1,-0.246999994,1,1,1,0.779999971,0,61.31742812
sotomayor,RI,2009,111,reed,1,-0.367000014,1,1,1,0.779999971,0,66.00256866
sotomayor,RI,2009,111,whitehouse,1,-0.340000004,1,1,1,0.779999971,0,66.00256866
sotomayor,SC,2009,111,demint,0,0.550000012,0,1,0,0.779999971,0,59.37196156
sotomayor,SC,2009,111,graham,0,0.354999989,1,1,0,0.779999971,0,59.37196156
sotomayor,SD,2009,111,thune,0,0.300000012,0,1,0,0.779999971,0,48.96045158
sotomayor,SD,2009,111,johnson,1,-0.200000003,1,1,1,0.779999971,0,48.96045158
sotomayor,TN,2009,111,alexander,0,0.289999992,1,1,0,0.779999971,0,56.92185262
sotomayor,TN,2009,111,corker,0,0.30399999,0,1,0,0.779999971,0,56.92185262
sotomayor,TX,2009,111,hutchison,0,0.291000009,0,1,0,0.779999971,0,54.33324859
sotomayor,TX,2009,111,cornyn,0,0.40200001,0,1,0,0.779999971,0,54.33324859
sotomayor,UT,2009,111,bennett,0,0.282000005,0,1,0,0.779999971,0,46.05091116
sotomayor,UT,2009,111,hatch,0,0.338,0,1,0,0.779999971,0,46.05091116
sotomayor,VA,2009,111,webb,1,-0.217999995,1,1,1,0.779999971,0,58.22189465
sotomayor,VA,2009,111,warner,1,-0.320254326,1,1,1,0.779999971,0,58.22189465
sotomayor,VT,2009,111,leahy,1,-0.361999989,1,1,1,0.779999971,0,59.04853833
sotomayor,VT,2009,111,sanders,1,-0.435000002,1,1,1,0.779999971,0,59.04853833
sotomayor,WA,2009,111,murray,1,-0.326999992,1,1,1,0.779999971,0,61.59329476
sotomayor,WA,2009,111,cantwell,1,-0.277999997,1,1,1,0.779999971,0,61.59329476
sotomayor,WI,2009,111,kohl,1,-0.270000011,1,1,1,0.779999971,0,58.94697959
sotomayor,WI,2009,111,feingold,1,-0.586000025,1,1,1,0.779999971,0,58.94697959
sotomayor,WV,2009,111,byrd  rober,1,-0.234999999,1,1,1,0.779999971,0,58.03347658
sotomayor,WV,2009,111,rockefeller,1,-0.286000013,1,1,1,0.779999971,0,58.03347658
sotomayor,WY,2009,111,enzi,0,0.460999995,0,1,0,0.779999971,0,52.86119938
sotomayor,WY,2009,111,barasso,0,0.474000007,0,1,0,0.779999971,0,52.86119938
souter,AK,1990,101,stevens  th,0,0.179000005,1,0,1,0.324999988,1,84.68533258
souter,AK,1990,101,murkowski,0,0.316000015,1,0,1,0.324999988,0,84.68533258
souter,AL,1990,101,heflin  how,1,0.012,1,0,0,0.324999988,1,81.11099306
souter,AL,1990,101,shelby  ric,1,0.071999997,1,0,0,0.324999988,0,81.11099306
souter,AR,1990,101,bumpers  da,1,-0.307000011,1,0,0,0.324999988,0,77.24911574
souter,AR,1990,101,pryor  davi,1,-0.229000002,1,0,0,0.324999988,1,77.24911574
souter,AZ,1990,101,mccain  joh,0,0.298000008,1,0,1,0.324999988,0,82.71877625
souter,AZ,1990,101,deconcini,1,-0.140000001,1,0,0,0.324999988,0,82.71877625
souter,CA,1990,101,cranston  a,1,-0.423999995,0,0,0,0.324999988,0,70.8618242
souter,CO,1990,101,armstrong,0,0.507000029,1,0,0,0.324999988,1,73.78447699
souter,CO,1990,101,wirth  timo,1,-0.300999999,1,0,0,0.324999988,0,73.78447699
souter,CT,1990,101,dodd  chris,1,-0.331,1,0,0,0.324999988,0,70.94344737
souter,CT,1990,101,lieberman,1,-0.218999997,1,0,0,0.324999988,0,70.94344737
souter,DE,1990,101,roth  willi,0,0.238000005,1,0,1,0.324999988,0,71.40731644
souter,DE,1990,101,biden  jose,1,-0.335000008,1,0,0,0.324999988,1,71.40731644
souter,FL,1990,101,graham  bob,1,-0.215000004,1,0,0,0.324999988,0,77.66889872
souter,FL,1990,101,mack  conni,0,0.412,1,0,1,0.324999988,0,77.66889872
souter,GA,1990,101,nunn  sam,1,-0.07,1,0,0,0.324999988,1,75.71984473
souter,GA,1990,101,fowler  wyc,1,-0.194999993,1,0,0,0.324999988,0,75.71984473
souter,HI,1990,101,inouye  dan,1,-0.31400001,1,0,0,0.324999988,0,73.27833666
souter,HI,1990,101,akaka,1,-0.381999999,0,0,0,0.324999988,0,73.27833666
souter,IA,1990,101,grassley  c,0,0.289000005,1,0,1,0.324999988,0,74.4260864
souter,IA,1990,101,harkin  tom,1,-0.388000011,1,0,0,0.324999988,1,74.4260864
souter,ID,1990,101,mcclure  ja,0,0.474000007,1,0,1,0.324999988,1,88.90806992
souter,ID,1990,101,symms  stev,0,0.671999991,1,0,1,0.324999988,0,88.90806992
souter,IL,1990,100,simon  p,1,-0.432999998,1,0,0,0.324999988,1,69.60984605
souter,IL,1990,101,dixon  alan,1,-0.138999999,1,0,0,0.324999988,0,69.60984605
souter,IN,1990,101,coats  dani,0,0.354000002,1,0,1,0.324999988,0,76.73785481
souter,IN,1990,101,lugar  rich,0,0.280999988,1,0,1,0.324999988,0,76.73785481
souter,KS,1990,101,dole  bob,0,0.321999997,1,0,1,0.324999988,0,77.00109232
souter,KS,1990,101,kassebaum,0,0.135000005,1,0,1,0.324999988,1,77.00109232
souter,KY,1990,101,ford  wende,1,-0.178000003,1,0,0,0.324999988,0,72.25709073
souter,KY,1990,101,mcconnell j,0,0.345999986,1,0,1,0.324999988,1,72.25709073
souter,LA,1990,101,johnston  j,1,-0.104999997,1,0,0,0.324999988,1,80.51709202
souter,LA,1990,101,breaux  joh,1,-0.057,1,0,0,0.324999988,0,80.51709202
souter,MA,1990,101,kerry john,1,-0.363999993,0,0,0,0.324999988,1,66.89658341
souter,MA,1990,101,kennedy  ed,1,-0.474000007,0,0,0,0.324999988,0,66.89658341
souter,MD,1990,101,sarbanes  p,1,-0.432999998,1,0,0,0.324999988,0,62.8420183
souter,MD,1990,101,mikulski  b,1,-0.361999989,0,0,0,0.324999988,0,62.8420183
souter,ME,1990,101,mitchell  g,1,-0.344000012,1,0,0,0.324999988,0,80.87029836
souter,ME,1990,101,cohen  will,0,0.035,1,0,1,0.324999988,1,80.87029836
souter,MI,1990,101,levin  carl,1,-0.395000011,1,0,0,0.324999988,1,67.66263942
souter,MI,1990,101,riegle  don,1,-0.402999997,1,0,0,0.324999988,0,67.66263942
souter,MN,1990,101,durenberger,0,0.032000002,1,0,1,0.324999988,0,73.71153873
souter,MN,1990,101,boschwitz,0,0.188999996,1,0,1,0.324999988,1,73.71153873
souter,MO,1990,101,danforth  j,0,0.127000004,1,0,1,0.324999988,0,75.52572447
souter,MO,1990,101,bond  chris,0,0.289999992,1,0,1,0.324999988,0,75.52572447
souter,MS,1990,101,cochran  th,0,0.254000008,1,0,1,0.324999988,1,82.1901585
souter,MS,1990,101,lott trent,0,0.384000003,1,0,1,0.324999988,0,82.1901585
souter,MT,1990,101,burns  conr,0,0.34799999,1,0,1,0.324999988,0,76.34659559
souter,MT,1990,101,baucus  max,1,-0.222000003,1,0,0,0.324999988,1,76.34659559
souter,NC,1990,101,helms  jess,0,0.648000002,1,0,1,0.324999988,1,79.32713234
souter,NC,1990,101,sanford  te,1,-0.264999986,1,0,0,0.324999988,0,79.32713234
souter,ND,1990,101,conrad  ken,1,-0.252000004,1,0,0,0.324999988,0,86.08646262
souter,ND,1990,101,burdick  qu,1,-0.356000006,0,0,0,0.324999988,0,86.08646262
souter,NE,1990,101,exon  john,1,-0.108000003,1,0,0,0.324999988,1,79.7274146
souter,NE,1990,101,kerrey  rob,1,-0.229000002,1,0,0,0.324999988,0,79.7274146
souter,NH,1990,101,humphrey  g,0,0.596000016,1,0,1,0.324999988,1,79.62313681
souter,NH,1990,101,rudman  war,0,0.239999995,1,0,1,0.324999988,0,79.62313681
souter,NJ,1990,101,lautenberg,1,-0.404000014,0,0,0,0.324999988,0,68.94088905
souter,NJ,1990,101,bradley  wi,1,-0.379000008,0,0,0,0.324999988,1,68.94088905
souter,NM,1990,101,domenici  p,0,0.231000006,1,0,1,0.324999988,1,80.41084361
souter,NM,1990,101,bingaman  j,1,-0.236000001,1,0,0,0.324999988,0,80.41084361
souter,NV,1990,101,bryan  rich,1,-0.214000002,1,0,0,0.324999988,0,77.04663106
souter,NV,1990,101,reid  harry,1,-0.222000003,1,0,0,0.324999988,0,77.04663106
souter,NY,1990,101,damato,0,0.138999999,1,0,1,0.324999988,0,68.58480495
souter,NY,1990,101,moynihan  d,1,-0.344000012,1,0,0,0.324999988,0,68.58480495
souter,OH,1990,101,glenn  john,1,-0.279000014,1,0,0,0.324999988,0,69.16331332
souter,OH,1990,101,metzenbaum,1,-0.518000007,1,0,0,0.324999988,0,69.16331332
souter,OK,1990,101,boren  davi,1,-0.050999999,1,0,0,0.324999988,1,85.8786153
souter,OK,1990,101,nickles  do,0,0.481000006,1,0,1,0.324999988,0,85.8786153
souter,OR,1990,101,packwood  r,0,0.039000001,1,0,1,0.324999988,0,73.11296245
souter,OR,1990,101,hatfield  m,0,-0.063000001,1,0,1,0.324999988,1,73.11296245
