country,sex,age,education,ethnicity,vigilante,income,victim,coup_support,neighbor_crime
Guyana,Female,22,10,Chinese,1,3,1,0,0
Guyana,Male,24,12,Black,1,14,0,0,1
Guyana,Male,63,10,Chinese,1,15,1,0,1
Guyana,Male,59,7,Black,10,5,0,0,0
Guyana,Male,22,9,Chinese,4,10,0,1,0
Guyana,Female,41,5,Chinese,4,10,1,0,1
Guyana,Female,22,11,Black,1,NA,0,1,0
Guyana,Female,39,9,Chinese,10,8,0,1,0
Guyana,Male,49,11,Chinese,5,14,1,0,1
Guyana,Male,59,8,Chinese,1,13,0,0,0
Guyana,Male,26,9,Black,7,4,0,1,0
Guyana,Male,41,6,Indigenous,1,5,0,1,0
Guyana,Female,29,6,Mestizo,1,5,0,0,0
Guyana,Male,22,11,Chinese,1,10,0,1,0
Guyana,Female,23,11,Mestizo,3,14,0,NA,0
Guyana,Female,44,9,Mestizo,1,14,0,0,0
Guyana,Male,56,12,Black,4,13,0,0,0
Guyana,Female,58,10,Black,1,11,0,1,0
Guyana,Female,60,11,Mestizo,2,16,1,1,0
Guyana,Male,47,4,Chinese,7,11,0,0,0
Guyana,Male,53,6,Chinese,3,7,0,1,0
Guyana,Female,49,8,Chinese,1,11,0,NA,0
Guyana,Female,21,11,Mestizo,5,9,0,0,0
Guyana,Female,18,8,Mestizo,6,10,0,0,0
Guyana,Male,21,11,Mestizo,8,12,0,1,0
Guyana,Female,18,3,Black,1,NA,0,NA,1
Guyana,Female,36,11,Chinese,1,12,0,1,NA
Guyana,Male,45,11,Chinese,4,16,0,0,0
Guyana,Female,20,11,Indigenous,10,3,0,1,0
Guyana,Female,37,10,Mestizo,8,4,0,1,0
Guyana,Female,31,11,Black,4,13,0,0,0
Guyana,Female,23,12,Mestizo,1,NA,0,0,0
Guyana,Male,39,6,Chinese,1,13,0,NA,0
Guyana,Female,59,11,Chinese,3,10,0,0,0
Guyana,Female,68,6,Chinese,1,NA,1,0,1
Guyana,Male,20,11,Chinese,2,4,1,1,0
Guyana,Male,52,11,Chinese,NA,NA,0,1,0
Guyana,Male,24,11,Indigenous,2,15,0,0,0
Guyana,Male,19,11,Black,1,2,0,1,0
Guyana,Female,31,6,Indigenous,10,5,0,0,1
Guyana,Female,42,11,Chinese,1,11,0,1,0
Guyana,Female,43,4,Chinese,1,12,0,0,0
Guyana,Female,20,6,Indigenous,6,NA,0,0,0
Guyana,Female,50,7,Chinese,4,13,0,0,0
Guyana,Male,45,10,Black,1,NA,0,0,0
Guyana,Male,20,10,Chinese,10,3,0,0,0
Guyana,Female,54,7,Chinese,1,5,0,0,0
Guyana,Female,42,6,Chinese,4,12,0,1,0
Guyana,Male,24,11,Chinese,2,NA,0,NA,0
Guyana,Male,52,11,Mestizo,10,13,0,1,1
Guyana,Female,68,5,Chinese,10,NA,NA,NA,0
Guyana,Male,70,5,Chinese,10,8,0,0,0
Guyana,Male,61,11,Chinese,1,0,1,NA,1
Guyana,Male,54,11,Black,5,7,0,1,0
Guyana,Female,25,11,Chinese,1,8,1,0,NA
Guyana,Female,28,9,Chinese,1,9,0,NA,NA
Guyana,Male,69,10,Chinese,2,NA,0,0,1
Guyana,Male,40,11,Chinese,3,14,0,1,0
Guyana,Female,40,11,Black,1,13,0,1,0
Guyana,Male,23,2,Chinese,2,7,0,NA,0
Guyana,Male,34,6,Chinese,5,7,0,0,0
Guyana,Female,38,11,Chinese,3,14,0,NA,0
Guyana,Male,34,6,Chinese,1,9,0,1,0
Guyana,Female,51,10,Mestizo,1,7,0,0,0
Guyana,Female,19,15,Black,9,5,0,0,1
Guyana,Male,19,11,Chinese,4,NA,0,1,0
Guyana,Female,35,11,Chinese,4,13,0,0,0
Guyana,Male,71,6,Black,10,11,1,0,0
Guyana,Male,39,11,Mestizo,6,4,0,NA,0
Guyana,Female,24,11,Mestizo,3,7,0,0,0
Guyana,Female,26,11,Mestizo,4,NA,0,1,1
Guyana,Female,24,8,Chinese,1,16,0,1,1
Guyana,Female,47,6,Chinese,1,3,0,0,0
Guyana,Female,64,9,Chinese,10,NA,0,1,0
Guyana,Male,74,NA,Black,7,14,0,0,0
Guyana,Male,72,5,Black,3,3,0,0,0
Guyana,Male,34,13,Chinese,1,11,0,1,0
Guyana,Male,59,11,Chinese,1,16,1,0,0
Guyana,Male,31,11,Black,5,13,0,NA,1
Guyana,Male,58,4,Mestizo,3,5,0,0,0
Guyana,Female,38,9,Chinese,1,13,0,0,0
Guyana,Female,34,11,Mestizo,4,13,0,0,0
Guyana,Male,50,11,Chinese,4,3,0,0,0
Guyana,Female,19,11,Mestizo,1,12,0,0,0
Guyana,Female,28,11,Chinese,10,8,0,1,0
Guyana,Female,24,9,Mestizo,7,7,0,NA,0
Guyana,Female,45,10,Indigenous,6,7,0,0,1
Guyana,Female,55,7,Chinese,1,4,0,1,0
Guyana,Female,26,11,Chinese,10,NA,0,NA,1
Guyana,Male,55,NA,Chinese,NA,2,0,NA,NA
Guyana,Female,19,11,Black,6,12,1,0,0
Guyana,Male,25,15,Chinese,2,15,0,1,0
Guyana,Female,65,4,Chinese,1,4,0,0,0
Guyana,Male,27,11,Chinese,1,13,1,0,0
Guyana,Male,32,6,Black,1,14,0,1,0
Guyana,Female,52,10,Chinese,1,NA,0,0,0
Guyana,Male,44,11,Chinese,10,NA,0,1,0
Guyana,Female,55,11,Mestizo,1,NA,0,NA,0
Guyana,Male,40,11,Black,3,10,1,1,0
Guyana,Female,25,9,Indigenous,4,2,0,1,1
Guyana,Male,41,10,Mestizo,1,11,0,1,0
Guyana,Female,33,11,Mestizo,2,9,0,0,0
Guyana,Female,30,9,Chinese,4,9,0,0,0
Guyana,Female,60,7,Chinese,1,9,0,1,0
Guyana,Male,22,11,Chinese,1,2,0,1,0
Guyana,Female,35,13,Black,2,NA,0,0,0
Guyana,Male,59,8,Black,1,1,0,0,0
Guyana,Female,23,10,Black,10,NA,0,0,0
Guyana,Male,32,6,Chinese,10,NA,0,1,0
Guyana,Male,42,5,Mestizo,1,1,0,1,0
Guyana,Male,41,9,Chinese,1,4,0,0,0
Guyana,Male,21,12,Mestizo,3,NA,0,1,0
Guyana,Female,20,10,Chinese,1,2,0,1,0
Guyana,Female,31,11,Mestizo,5,13,1,0,0
Guyana,Male,20,11,Black,9,13,0,0,0
Guyana,Male,36,6,Chinese,10,14,0,0,0
Guyana,Male,20,10,Mestizo,5,11,0,0,0
Guyana,Male,24,11,Black,1,12,1,1,NA
Guyana,Male,62,6,Black,1,9,0,0,0
Guyana,Female,27,11,Chinese,3,2,0,1,0
Guyana,Male,34,11,Black,1,14,0,0,0
Guyana,Male,21,11,Mestizo,3,NA,0,0,0
Guyana,Male,44,4,Chinese,1,4,0,NA,0
Guyana,Male,31,13,Chinese,4,14,0,0,1
Guyana,Male,41,6,Indigenous,1,6,0,1,0
Guyana,Male,42,10,Indigenous,1,3,0,NA,0
Guyana,Male,27,14,Black,2,12,1,1,1
Guyana,Male,39,13,Mestizo,2,15,0,NA,1
Guyana,Male,26,15,Mestizo,7,15,0,1,0
Guyana,Female,49,11,Black,10,10,0,1,0
Guyana,Female,42,10,Mestizo,2,NA,1,0,1
Guyana,Male,60,3,Chinese,1,2,0,0,0
Guyana,Male,26,11,Black,1,NA,0,0,0
Guyana,Male,71,6,Chinese,1,5,0,0,0
Guyana,Male,44,13,Black,1,NA,0,0,0
Guyana,Male,49,11,Black,1,16,0,0,0
Guyana,Female,46,4,Indigenous,2,7,0,1,0
Guyana,Male,27,12,Mestizo,1,7,0,0,0
Guyana,Female,42,12,Black,9,10,0,1,0
Guyana,Male,67,9,Black,9,7,0,1,0
Guyana,Female,18,8,Chinese,1,9,1,1,0
Guyana,Female,27,11,Mestizo,1,NA,1,0,1
Guyana,Male,19,9,Chinese,1,4,0,0,0
Guyana,Male,35,11,Black,1,15,0,1,0
Guyana,Male,64,13,Chinese,1,7,0,0,0
Guyana,Male,30,6,Black,1,7,0,0,0
Guyana,Male,19,11,Black,1,16,1,0,1
Guyana,Female,38,7,Chinese,9,13,0,1,0
Guyana,Female,72,6,Black,1,3,0,0,1
Guyana,Female,62,4,Mestizo,4,3,0,0,0
Guyana,Male,33,11,Mestizo,6,2,0,1,0
Guyana,Female,50,9,Chinese,7,7,0,1,0
Guyana,Female,42,11,Mestizo,7,12,0,1,0
Guyana,Male,38,11,Chinese,10,NA,0,0,NA
Guyana,Male,43,10,Chinese,3,7,0,0,1
Guyana,Male,83,8,Black,1,4,0,0,0
Guyana,Male,36,10,Black,7,NA,0,NA,0
Guyana,Female,40,6,Indigenous,1,14,0,1,0
Guyana,Female,25,10,Mestizo,6,NA,0,NA,0
Guyana,Female,52,6,Black,10,0,0,1,0
Guyana,Female,28,8,Chinese,1,3,0,0,0
Guyana,Male,38,11,Chinese,3,12,0,0,1
Guyana,Male,18,11,Black,1,NA,0,1,0
Guyana,Male,42,9,Chinese,2,5,0,0,0
Guyana,Male,24,10,Chinese,1,NA,0,1,0
Guyana,Female,27,11,Mestizo,10,11,0,0,0
Guyana,Female,28,11,Chinese,2,2,0,1,0
Guyana,Male,41,11,Mestizo,1,10,0,0,0
Guyana,Male,19,12,Mestizo,7,13,0,1,0
Guyana,Female,56,6,Mestizo,1,5,0,1,0
Guyana,Male,23,11,Black,1,7,0,1,0
Guyana,Female,55,11,Black,2,NA,0,0,0
Guyana,Female,46,11,Black,4,9,0,1,0
Guyana,Male,64,12,Chinese,5,11,0,0,0
Guyana,Female,50,9,Indigenous,2,7,0,1,0
Guyana,Female,54,6,Black,3,5,0,0,0
Guyana,Female,24,9,Mestizo,1,6,0,NA,0
Guyana,Male,54,4,Mestizo,1,11,0,NA,1
Guyana,Female,35,11,Chinese,5,16,0,1,0
Guyana,Male,72,NA,Black,2,1,0,0,0
Guyana,Female,19,12,Mestizo,5,16,0,1,0
Guyana,Male,60,11,Black,1,15,0,1,0
Guyana,Male,20,11,Chinese,7,1,0,1,0
Guyana,Male,53,NA,Chinese,1,NA,1,NA,1
Guyana,Male,44,10,Black,1,7,0,1,1
Guyana,Male,46,11,Black,9,7,0,NA,0
Guyana,Male,43,11,Chinese,1,11,0,1,0
Guyana,Male,54,9,Mestizo,1,11,0,1,0
Guyana,Male,30,11,Chinese,6,NA,0,1,NA
Guyana,Male,21,11,Black,1,13,0,0,1
Guyana,Female,19,11,Mestizo,1,7,0,1,0
Guyana,Female,66,11,Mestizo,1,8,0,0,1
Guyana,Male,22,10,Black,4,0,0,NA,0
Guyana,Female,19,12,Chinese,2,NA,0,0,0
Guyana,Male,39,9,Indigenous,5,7,0,1,0
Guyana,Male,45,5,Black,1,NA,0,NA,0
Guyana,Female,34,11,Mestizo,7,8,0,0,0
Guyana,Female,64,4,Chinese,3,8,0,1,0
Guyana,Female,68,0,Chinese,1,1,0,0,0
Guyana,Male,19,11,Black,1,0,0,1,0
Guyana,Male,36,9,Chinese,3,16,0,NA,0
Guyana,Male,51,11,Chinese,3,3,0,1,0
Guyana,Male,53,1,Chinese,2,10,0,1,0
Guyana,Female,27,9,Chinese,1,16,0,0,0
Guyana,Female,38,8,Black,6,9,0,1,0
Guyana,Male,85,6,Black,1,0,0,0,0
Guyana,Male,35,8,Chinese,1,NA,0,0,0
Guyana,Female,18,11,Chinese,10,12,0,1,0
Guyana,Female,55,11,Black,6,15,0,1,1
Guyana,Male,23,11,Black,2,6,0,1,0
Guyana,Female,30,15,Chinese,2,15,0,1,0
Guyana,Male,25,11,Black,8,NA,0,NA,0
Guyana,Female,30,11,Black,1,13,0,0,0
Guyana,Male,58,6,Chinese,2,8,0,0,0
Guyana,Female,26,11,Black,1,1,1,1,0
Guyana,Male,42,10,Chinese,1,NA,0,1,0
Guyana,Male,47,13,Black,4,15,0,0,0
Guyana,Female,21,10,Black,4,8,0,1,0
Guyana,Female,71,11,Black,1,4,1,1,1
Guyana,Male,21,11,Chinese,1,NA,0,1,0
Guyana,Male,22,13,Mestizo,6,NA,0,NA,0
Guyana,Female,38,11,Black,1,4,0,0,0
Guyana,Male,56,10,Black,1,NA,0,1,0
Guyana,Female,60,6,Chinese,9,3,0,0,0
Guyana,Male,29,11,Black,10,11,0,1,1
Guyana,Female,54,7,Chinese,3,NA,0,1,0
Guyana,Female,62,6,Mestizo,5,NA,0,0,0
Guyana,Male,39,9,Chinese,1,14,0,0,0
Guyana,Male,23,11,Mestizo,10,9,0,1,0
Guyana,Male,40,7,Black,4,8,0,0,0
Guyana,Female,41,4,Black,7,10,0,0,0
Guyana,Female,24,11,Chinese,1,14,0,NA,0
Guyana,Female,48,7,Chinese,5,12,0,1,0
Guyana,Male,61,11,Chinese,1,NA,0,0,0
Guyana,Female,39,13,Mestizo,2,NA,0,1,0
Guyana,Male,36,11,Black,1,NA,0,NA,0
Guyana,Male,18,9,Chinese,9,8,0,1,0
Guyana,Male,64,11,Mestizo,4,8,0,0,0
Guyana,Female,20,11,Indigenous,3,7,0,1,0
Guyana,Female,67,11,Mestizo,1,4,0,0,0
Guyana,Female,56,9,Chinese,5,3,0,1,1
Guyana,Female,68,6,Chinese,2,3,0,1,0
Guyana,Male,37,11,Black,1,NA,0,NA,0
Guyana,Female,35,6,Mestizo,10,11,0,NA,0
Guyana,Male,27,11,Mestizo,3,12,0,0,0
Guyana,Female,67,6,Black,3,4,0,0,0
Guyana,Female,68,5,Mestizo,1,4,0,1,0
Guyana,Female,23,11,Mestizo,3,16,0,0,0
Guyana,Male,25,11,Chinese,1,NA,0,1,0
Guyana,Female,46,11,Black,1,5,0,1,0
Guyana,Male,62,11,Black,10,6,0,0,0
Guyana,Male,67,10,Black,2,9,0,0,1
Guyana,Female,35,4,Chinese,3,12,0,1,0
Guyana,Female,16,11,Mestizo,5,NA,0,0,0
Guyana,Female,39,13,Mestizo,1,NA,0,0,0
Guyana,Male,70,6,Chinese,1,11,0,0,0
Guyana,Female,49,9,Indigenous,3,7,1,1,0
Guyana,Male,57,11,Chinese,3,15,1,0,1
Guyana,Female,29,4,Chinese,1,6,0,0,0
Guyana,Female,54,6,Chinese,1,6,0,0,0
Guyana,Male,54,15,Mestizo,1,10,0,0,0
Guyana,Male,35,8,Chinese,3,9,0,0,0
Guyana,Male,21,11,Chinese,10,1,0,NA,0
Guyana,Female,21,13,Chinese,1,NA,0,1,0
Guyana,Female,34,5,Mestizo,3,14,0,NA,0
Guyana,Male,64,11,Chinese,1,10,0,1,0
Guyana,Female,57,11,Other,6,1,0,0,NA
Guyana,Male,62,10,Black,4,NA,0,0,0
Guyana,Male,19,12,Chinese,6,6,1,1,0
Guyana,Female,70,11,2409,2,NA,0,0,NA
Guyana,Female,28,3,Chinese,3,3,0,0,0
Guyana,Male,30,11,Chinese,4,11,1,0,1
Guyana,Male,26,10,Mestizo,2,2,0,0,1
Guyana,Male,39,13,Mestizo,1,11,0,0,0
Guyana,Female,41,10,Chinese,4,13,0,NA,1
Guyana,Male,25,5,Indigenous,1,6,0,NA,NA
Guyana,Female,23,11,Black,7,9,1,1,0
Guyana,Male,29,13,Black,10,NA,1,0,1
Guyana,Female,21,11,Chinese,1,NA,0,0,1
Guyana,Female,22,10,Black,5,5,0,0,0
Guyana,Female,48,4,Chinese,10,8,0,0,0
Guyana,Male,20,12,Mestizo,2,6,0,0,0
Guyana,Female,39,11,Black,1,6,0,0,0
Guyana,Female,34,11,Chinese,7,2,0,1,0
Guyana,Male,67,11,Mestizo,6,12,0,0,0
Guyana,Male,22,10,Black,4,7,0,1,0
Guyana,Female,18,11,Chinese,2,8,0,0,0
Guyana,Female,53,9,Chinese,8,11,0,0,0
Guyana,Male,22,11,Black,1,10,0,0,0
Guyana,Female,23,11,Chinese,1,NA,0,1,0
Guyana,Male,48,11,Black,3,12,0,0,0
Guyana,Male,62,13,Mestizo,10,8,0,1,0
Guyana,Female,48,1,Chinese,5,2,0,1,0
Guyana,Female,43,11,Mestizo,8,6,0,NA,1
Guyana,Male,28,11,Black,5,9,0,0,NA
Guyana,Male,33,11,Chinese,1,15,0,1,0
Guyana,Female,51,8,Mestizo,1,8,0,0,0
Guyana,Female,27,18,Mestizo,9,NA,0,0,0
Guyana,Female,36,9,Mestizo,5,5,0,0,NA
Guyana,Female,28,10,Black,4,NA,0,0,NA
Guyana,Male,39,4,Mestizo,1,11,0,0,0
Guyana,Male,28,11,Black,1,NA,0,1,0
Guyana,Female,18,11,Black,9,9,0,1,0
Guyana,Male,20,11,Chinese,10,7,0,1,0
Guyana,Female,41,9,Chinese,1,2,0,0,0
Guyana,Female,23,17,Chinese,4,16,0,0,0
Guyana,Male,22,11,Black,1,11,0,1,0
Guyana,Male,31,9,Mestizo,9,NA,0,1,0
Guyana,Female,24,10,Mestizo,6,NA,0,0,0
Guyana,Female,23,14,Chinese,1,NA,1,NA,0
Guyana,Female,21,11,Chinese,3,NA,0,1,0
Guyana,Male,26,13,Black,3,9,0,1,0
Guyana,Female,41,6,Chinese,1,11,0,1,1
Guyana,Female,20,11,Mestizo,5,6,0,1,0
Guyana,Male,33,8,Chinese,4,0,0,0,0
Guyana,Female,58,6,Black,1,NA,0,1,NA
Guyana,Female,21,10,Chinese,2,10,0,0,0
Guyana,Male,56,11,Black,4,9,0,1,0
Guyana,Female,38,10,Black,4,10,0,1,0
Guyana,Female,32,8,Indigenous,2,9,0,0,1
Guyana,Female,21,8,Mestizo,1,5,0,1,0
Guyana,Female,69,11,Black,1,9,0,NA,1
Guyana,Female,55,6,Black,1,10,0,1,0
Guyana,Female,31,15,Mestizo,1,NA,0,1,NA
Guyana,Male,24,10,Black,4,2,0,1,1
Guyana,Female,40,11,Chinese,10,7,0,0,0
Guyana,Female,59,11,Chinese,5,5,0,1,0
Guyana,Male,33,9,Mestizo,2,7,0,0,0
Guyana,Female,46,8,Chinese,5,8,0,1,0
Guyana,Female,67,10,Chinese,1,11,0,1,1
Guyana,Male,52,11,2409,9,NA,1,0,1
Guyana,Male,18,5,Chinese,1,15,0,0,0
Guyana,Male,51,6,Chinese,1,16,0,1,1
Guyana,Male,40,11,Indigenous,1,10,0,1,0
Guyana,Female,38,11,Chinese,1,6,0,1,0
Guyana,Female,63,11,Black,2,14,0,0,0
Guyana,Male,21,6,Black,8,12,0,1,1
Guyana,Female,56,11,Mestizo,1,14,0,1,0
Guyana,Male,20,11,Mestizo,4,7,0,0,0
Guyana,Female,50,4,Chinese,NA,NA,0,NA,0
Guyana,Male,67,5,Black,7,NA,0,0,1
Guyana,Female,64,11,Chinese,1,5,0,1,0
Guyana,Male,50,11,Chinese,8,9,0,0,0
Guyana,Female,26,11,Mestizo,8,14,0,0,0
Guyana,Male,19,11,Black,2,NA,0,0,NA
Guyana,Male,56,11,Black,1,NA,0,0,0
Guyana,Female,38,10,Mestizo,1,2,1,0,0
Guyana,Female,56,6,Indigenous,2,7,0,1,0
Guyana,Male,45,11,Black,1,NA,1,1,0
Guyana,Female,30,9,Mestizo,1,10,0,1,1
Guyana,Male,34,8,Mestizo,1,1,0,0,0
Guyana,Female,47,11,Black,5,NA,0,NA,0
Guyana,Female,29,9,Mestizo,7,8,NA,0,0
Guyana,Male,29,6,Indigenous,1,9,0,0,0
Guyana,Female,50,7,Chinese,2,2,0,1,0
Guyana,Male,49,5,Chinese,3,9,0,NA,0
Guyana,Female,19,11,Chinese,2,12,0,NA,0
Guyana,Female,42,8,Chinese,2,5,0,NA,0
Guyana,Male,21,11,Black,1,NA,0,0,0
Guyana,Female,43,6,Chinese,3,NA,0,1,0
Guyana,Female,45,11,Chinese,1,4,0,NA,0
Guyana,Male,29,10,Mestizo,8,13,0,1,1
Guyana,Female,61,4,Chinese,1,13,0,1,0
Guyana,Male,27,11,Mestizo,4,NA,0,1,0
Guyana,Male,38,11,Mestizo,5,15,1,0,0
Guyana,Female,56,11,Indigenous,1,NA,0,1,0
Guyana,Male,34,0,Chinese,2,12,0,1,0
Guyana,Female,64,2,Indigenous,1,6,0,1,NA
Guyana,Male,44,10,Mestizo,1,6,0,0,0
Guyana,Female,56,11,Mestizo,2,NA,0,0,0
Guyana,Female,32,17,Black,1,14,1,1,0
Guyana,Male,48,10,Black,7,2,0,0,0
Guyana,Male,23,11,Chinese,5,14,0,0,0
Guyana,Female,32,1,Chinese,9,7,0,0,0
Guyana,Male,26,15,Black,1,11,0,1,0
Guyana,Female,16,11,Indigenous,1,NA,0,1,0
Guyana,Female,34,6,Black,10,9,0,0,0
Guyana,Male,37,11,Mestizo,1,11,0,0,0
Guyana,Male,46,11,Black,1,NA,0,1,0
Guyana,Female,34,9,Indigenous,5,NA,0,0,0
Guyana,Female,18,11,Black,7,6,0,0,0
Guyana,Male,51,11,Mestizo,8,12,0,1,1
Guyana,Male,60,3,Indigenous,3,7,0,1,0
Guyana,Male,22,11,Chinese,10,9,0,0,1
Guyana,Male,22,11,Black,1,16,0,1,0
Guyana,Female,41,6,Indigenous,1,11,0,1,0
Guyana,Female,26,11,Mestizo,1,NA,0,1,1
Guyana,Male,27,11,Chinese,1,0,0,0,0
Guyana,Male,26,7,Chinese,1,11,0,0,0
Guyana,Female,31,11,Black,8,5,0,NA,0
Guyana,Female,51,9,Mestizo,6,1,0,0,0
Guyana,Female,51,11,Black,1,NA,0,NA,0
Guyana,Male,26,10,Mestizo,6,NA,1,1,1
Guyana,Male,28,13,Black,7,NA,0,1,0
Guyana,Female,32,13,Mestizo,1,11,0,1,0
Guyana,Male,22,11,Indigenous,1,NA,0,1,0
Guyana,Male,31,10,Mestizo,8,3,0,1,0
Guyana,Male,56,10,Chinese,1,14,0,1,0
Guyana,Female,27,7,Chinese,6,7,0,0,0
Guyana,Male,19,3,Black,1,NA,0,1,NA
Guyana,Male,23,11,Black,1,16,0,0,0
Guyana,Female,25,11,Mestizo,7,5,0,1,0
Guyana,Male,58,9,Chinese,1,6,0,1,0
Guyana,Female,73,1,Indigenous,4,3,0,1,0
Guyana,Male,27,3,Chinese,10,7,0,0,0
Guyana,Male,43,11,Mestizo,1,15,0,0,0
Guyana,Female,26,13,Mestizo,1,13,0,1,0
Guyana,Male,63,9,Mestizo,6,4,0,0,1
Guyana,Male,50,11,Black,1,13,0,0,0
Guyana,Female,39,6,Chinese,1,NA,0,NA,0
Guyana,Male,25,12,Black,3,12,0,1,0
Guyana,Female,20,6,Mestizo,3,NA,0,1,0
Guyana,Male,35,9,Black,4,13,0,0,1
Guyana,Male,39,11,Mestizo,1,3,0,1,0
Guyana,Male,62,5,Chinese,1,10,0,0,0
Guyana,Female,44,11,Mestizo,6,NA,0,1,1
Guyana,Female,34,10,Chinese,1,16,0,1,1
Guyana,Female,19,9,Chinese,4,5,0,1,0
Guyana,Male,62,15,Chinese,1,1,0,0,0
Guyana,Male,55,2,Chinese,3,7,0,0,0
Guyana,Female,21,11,Mestizo,1,13,0,1,0
Guyana,Female,36,6,Mestizo,1,2,0,NA,0
Guyana,Female,34,13,Mestizo,1,2,0,0,0
Guyana,Male,22,15,Mestizo,7,NA,1,0,1
Guyana,Female,51,9,Chinese,1,0,0,NA,0
Guyana,Male,28,10,Black,1,2,0,1,0
Guyana,Male,30,15,Mestizo,6,NA,0,1,NA
Guyana,Female,18,15,Black,1,NA,0,1,0
Guyana,Male,29,13,Black,1,14,0,0,1
Guyana,Female,28,10,Mestizo,10,7,1,1,0
Guyana,Male,21,11,Chinese,1,8,0,0,0
Guyana,Female,37,10,Black,5,5,1,1,1
Guyana,Male,42,11,Mestizo,1,13,0,1,0
Guyana,Female,30,8,Mestizo,5,NA,0,NA,0
Guyana,Female,51,9,Chinese,3,7,0,1,1
Guyana,Male,41,13,Mestizo,3,0,0,0,0
Guyana,Male,27,13,Chinese,5,9,0,1,0
Guyana,Female,45,13,Mestizo,1,11,0,1,0
Guyana,Male,40,15,Mestizo,7,NA,0,1,0
Guyana,Male,64,4,Chinese,3,12,0,1,0
Guyana,Female,23,10,Indigenous,1,8,0,0,0
Guyana,Female,18,11,Mestizo,10,5,0,0,0
Guyana,Female,40,6,Chinese,7,9,0,1,0
Guyana,Male,27,4,Chinese,2,12,0,0,0
Guyana,Female,28,11,Chinese,4,NA,0,0,0
Guyana,Female,30,9,Chinese,1,5,0,1,NA
Guyana,Male,38,13,Black,1,12,0,1,0
Guyana,Female,56,6,Mestizo,1,NA,0,NA,0
Guyana,Female,39,9,Chinese,8,9,0,0,0
Guyana,Female,58,6,Chinese,4,3,0,1,1
Guyana,Female,41,10,Mestizo,4,11,0,0,0
Guyana,Female,37,7,Chinese,6,12,0,0,0
Guyana,Male,64,3,Chinese,1,NA,0,0,0
Guyana,Male,52,15,Black,1,NA,0,0,0
Guyana,Male,23,10,Chinese,1,5,0,0,0
Guyana,Male,41,11,Chinese,1,7,0,0,0
Guyana,Female,29,11,Chinese,7,7,0,1,0
Guyana,Male,38,10,Chinese,4,13,0,0,0
Guyana,Female,41,4,Chinese,5,7,0,0,0
Guyana,Female,30,9,Indigenous,5,5,1,0,1
Guyana,Female,22,13,Mestizo,1,15,1,0,1
Guyana,Male,24,10,Chinese,1,11,0,1,0
Guyana,Male,40,11,Black,1,15,0,0,0
Guyana,Female,44,6,Chinese,3,4,0,NA,0
Guyana,Male,21,11,Chinese,1,NA,1,1,0
Guyana,Female,25,15,Indigenous,1,NA,0,NA,0
Guyana,Male,73,6,Mestizo,1,8,0,1,0
Guyana,Male,59,9,Mestizo,4,3,0,1,0
Guyana,Male,24,11,Mestizo,4,9,0,1,0
Guyana,Female,25,13,Mestizo,6,NA,0,NA,1
Guyana,Male,54,9,Mestizo,6,2,0,1,0
Guyana,Male,24,4,Mestizo,3,11,0,0,1
Guyana,Male,31,6,Mestizo,2,NA,0,0,0
Guyana,Male,59,9,Chinese,6,NA,0,1,0
Guyana,Female,44,11,2409,3,12,0,0,1
Guyana,Female,58,11,Chinese,1,14,0,0,0
Guyana,Male,22,11,Mestizo,1,NA,0,1,0
Guyana,Male,21,9,Mestizo,2,13,0,1,0
Guyana,Male,44,15,Mestizo,10,16,0,1,0
Guyana,Male,20,11,Chinese,6,4,0,1,0
Guyana,Female,43,9,Chinese,7,3,0,1,0
Guyana,Male,18,9,Mestizo,7,15,0,1,0
Guyana,Male,19,13,Mestizo,3,9,0,0,0
Guyana,Female,39,12,Black,5,NA,0,0,0
Guyana,Male,62,8,Mestizo,4,NA,0,0,0
Guyana,Female,55,11,Chinese,10,8,0,1,0
Guyana,Male,32,11,Indigenous,1,11,0,0,0
Guyana,Female,47,11,Chinese,1,NA,0,1,0
Guyana,Male,40,6,Chinese,8,6,0,1,0
Guyana,Female,18,11,Indigenous,8,7,0,0,0
Guyana,Male,57,9,Chinese,2,15,0,NA,0
Guyana,Female,48,6,Indigenous,1,12,0,1,0
Guyana,Female,75,11,Black,1,16,0,0,0
Guyana,Male,35,13,Black,1,1,1,0,0
Guyana,Female,34,6,Indigenous,2,4,0,1,0
Guyana,Female,25,9,Chinese,4,2,0,0,0
Guyana,Male,27,11,Chinese,2,12,0,1,0
Guyana,Female,44,8,Mestizo,1,7,0,0,0
Guyana,Female,35,13,Black,1,10,0,1,0
Guyana,Female,69,6,Mestizo,1,1,0,1,0
Guyana,Male,36,9,Black,8,15,0,1,0
Guyana,Female,21,8,Chinese,1,2,0,0,0
Guyana,Male,34,11,Chinese,4,12,0,1,0
Guyana,Male,79,4,Chinese,1,5,0,0,0
Guyana,Male,51,6,Indigenous,1,7,0,1,0
Guyana,Male,48,6,Chinese,1,9,0,0,0
Guyana,Male,52,2,Chinese,10,9,0,0,0
Guyana,Female,55,11,Mestizo,1,6,0,NA,0
Guyana,Female,31,11,Black,5,1,0,0,0
Guyana,Male,57,5,Black,1,NA,0,1,0
Guyana,Female,40,1,Mestizo,1,6,0,0,0
Guyana,Male,21,12,Chinese,3,13,0,0,0
Guyana,Female,19,11,Mestizo,4,7,0,0,0
