groupid,name,year,failure,allies,alliesties,size,religious,ethnic,logpop,namerica,latamerica,ssafrica,meast,asia,cinc,civilwar,decap,spline1,spline2,spline3,democracy,interact,interact_allies,lgdp,gdpb,popt,gdppercap,size1,size2,size3
571,Harakat ul-Mujahidin (HuM),1989,0,3,0,1,1,1,18.529788970947266,0,0,0,0,1,0.010315200313925743,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.416412353515625,40.1710205078125,111528304,360.186767578125,1,0,0
571,Harakat ul-Mujahidin (HuM),1990,0,3,0,1,1,1,18.557016372680664,0,0,0,0,1,0.010524800047278404,0,0,-22.5,-18,-10.5,1,0,0,24.412405014038086,40.01042556762695,114606648,349.1108703613281,1,0,0
571,Harakat ul-Mujahidin (HuM),1991,0,3,0,1,1,1,18.583515167236328,0,0,0,0,1,0.011272800154983997,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.5399227142334,45.451961517333984,117684184,386.21978759765625,1,0,0
571,Harakat ul-Mujahidin (HuM),1992,0,4,0,1,1,1,18.60382080078125,0,0,0,0,1,0.011798400431871414,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.60761260986328,48.63517761230469,120098264,404.9615173339844,1,0,0
571,Harakat ul-Mujahidin (HuM),1993,0,4,0,1,1,1,18.623815536499023,0,0,0,0,1,0.011979199945926666,0,1,-153,-144,-84,1,0,4,24.664426803588867,51.47830581665039,122523760,420.1495666503906,1,0,0
571,Harakat ul-Mujahidin (HuM),1994,0,4,0,1,1,1,18.648067474365234,0,0,0,0,1,0.012151299975812435,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.672483444213867,51.89478302001953,125531528,413.400390625,1,0,0
571,Harakat ul-Mujahidin (HuM),1995,0,4,0,1,1,1,18.673255920410156,0,0,0,0,1,0.012247700244188309,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,24.828155517578125,60.63602066040039,128733624,471.0193176269531,1,0,0
571,Harakat ul-Mujahidin (HuM),1996,0,4,0,1,1,1,18.69978141784668,0,0,0,0,1,0.012432499788701534,0,0,-391.5,-459,-283.5,1,0,0,24.871469497680664,63.32012176513672,132194040,478.9937744140625,1,0,0
571,Harakat ul-Mujahidin (HuM),1997,0,4,0,1,1,1,18.725339889526367,0,0,0,0,1,0.01284599956125021,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,24.857364654541016,62.43330001831055,135616272,460.3673095703125,1,0,0
571,Harakat ul-Mujahidin (HuM),1998,0,4,0.15399746596813202,1,1,1,18.750436782836914,0,0,0,0,1,0.013192900456488132,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,24.853490829467773,62.19195556640625,139062880,447.2218322753906,1,0,0
571,Harakat ul-Mujahidin (HuM),1999,0,4,0.15399746596813202,1,1,1,18.774993896484375,0,0,0,0,1,0.013103500008583069,0,0,-711,-936,-671,0,0,0,24.865985870361328,62.973854064941406,142520144,441.8593444824219,1,0,0
571,Harakat ul-Mujahidin (HuM),2000,0,5,0.15399746596813202,1,1,1,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,1,0,0
571,Harakat ul-Mujahidin (HuM),2001,0,5,0.15399746596813202,1,1,1,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,1,0,0
571,Harakat ul-Mujahidin (HuM),2002,0,5,0.15399746596813202,1,1,1,18.84902000427246,0,0,0,0,1,0.013191900216042995,0,0,-1084.5,-1521,-1248.5,0,0,0,25.00418472290039,72.30682373046875,153470672,471.14422607421875,1,0,0
571,Harakat ul-Mujahidin (HuM),2003,0,6,0.15399746596813202,1,1,1,18.86662483215332,0,0,0,0,1,0.013064100407063961,0,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0,0,25.145051956176758,83.24480438232422,156196416,532.94952392578125,1,0,0
571,Harakat ul-Mujahidin (HuM),2004,0,6,0.15399746596813202,1,1,1,18.886089324951172,0,0,0,0,1,0.013491200283169746,1,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,0,0,0,25.308006286621094,97.97776794433594,159266480,615.18133544921875,1,0,0
571,Harakat ul-Mujahidin (HuM),2005,0,6,0.15399746596813202,1,1,1,18.906129837036133,0,0,0,0,1,0.013611099682748318,1,0,-1485,-2160,-1925,0,0,0,25.419208526611328,109.50199890136719,162490464,673.89801025390625,1,0,0
572,Hizbul Mujahideen (HM),1989,0,6,0,2,1,1,18.529788970947266,0,0,0,0,1,0.010315200313925743,0,0,0,0,0,1,0,0,24.416412353515625,40.1710205078125,111528304,360.186767578125,0,1,0
572,Hizbul Mujahideen (HM),1990,0,6,0,2,1,1,18.557016372680664,0,0,0,0,1,0.010524800047278404,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.412405014038086,40.01042556762695,114606648,349.1108703613281,0,1,0
572,Hizbul Mujahideen (HM),1991,0,6,0,2,1,1,18.583515167236328,0,0,0,0,1,0.011272800154983997,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.5399227142334,45.451961517333984,117684184,386.21978759765625,0,1,0
572,Hizbul Mujahideen (HM),1992,0,6,0,2,1,1,18.60382080078125,0,0,0,0,1,0.011798400431871414,0,0,-22.5,-18,-10.5,1,0,0,24.60761260986328,48.63517761230469,120098264,404.9615173339844,0,1,0
572,Hizbul Mujahideen (HM),1993,0,6,0,2,1,1,18.623815536499023,0,0,0,0,1,0.011979199945926666,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.664426803588867,51.47830581665039,122523760,420.1495666503906,0,1,0
572,Hizbul Mujahideen (HM),1994,0,6,0,2,1,1,18.648067474365234,0,0,0,0,1,0.012151299975812435,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.672483444213867,51.89478302001953,125531528,413.400390625,0,1,0
572,Hizbul Mujahideen (HM),1995,0,6,0,2,1,1,18.673255920410156,0,0,0,0,1,0.012247700244188309,0,0,-153,-144,-84,1,0,0,24.828155517578125,60.63602066040039,128733624,471.0193176269531,0,1,0
572,Hizbul Mujahideen (HM),1996,0,6,0,2,1,1,18.69978141784668,0,0,0,0,1,0.012432499788701534,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.871469497680664,63.32012176513672,132194040,478.9937744140625,0,1,0
572,Hizbul Mujahideen (HM),1997,0,5,0,2,1,1,18.725339889526367,0,0,0,0,1,0.01284599956125021,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,24.857364654541016,62.43330001831055,135616272,460.3673095703125,0,1,0
572,Hizbul Mujahideen (HM),1998,0,7,0.14241163432598114,2,1,1,18.750436782836914,0,0,0,0,1,0.013192900456488132,0,0,-391.5,-459,-283.5,1,0,0,24.853490829467773,62.19195556640625,139062880,447.2218322753906,0,1,0
572,Hizbul Mujahideen (HM),1999,0,7,0.14241163432598114,2,1,1,18.774993896484375,0,0,0,0,1,0.013103500008583069,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,0,0,0,24.865985870361328,62.973854064941406,142520144,441.8593444824219,0,1,0
572,Hizbul Mujahideen (HM),2000,0,7,0.14241163432598114,2,1,1,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,0,1,0
572,Hizbul Mujahideen (HM),2001,0,7,0.14241163432598114,2,1,1,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-711,-936,-671,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,0,1,0
572,Hizbul Mujahideen (HM),2002,0,8,0.14241163432598114,2,1,1,18.84902000427246,0,0,0,0,1,0.013191900216042995,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,25.00418472290039,72.30682373046875,153470672,471.14422607421875,0,1,0
572,Hizbul Mujahideen (HM),2003,0,8,0.14241163432598114,2,1,1,18.86662483215332,0,0,0,0,1,0.013064100407063961,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,25.145051956176758,83.24480438232422,156196416,532.94952392578125,0,1,0
572,Hizbul Mujahideen (HM),2004,0,8,0.14241163432598114,2,1,1,18.886089324951172,0,0,0,0,1,0.013491200283169746,1,0,-1084.5,-1521,-1248.5,0,0,0,25.308006286621094,97.97776794433594,159266480,615.18133544921875,0,1,0
572,Hizbul Mujahideen (HM),2005,0,8,0.14241163432598114,2,1,1,18.906129837036133,0,0,0,0,1,0.013611099682748318,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0,0,25.419208526611328,109.50199890136719,162490464,673.89801025390625,0,1,0
573,Jaish-e-Mohammad (JeM),2000,0,4,0.1452145129442215,1,1,1,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,0,0,0,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,1,0,0
573,Jaish-e-Mohammad (JeM),2001,0,5,0.1452145129442215,1,1,1,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,1,0,0
573,Jaish-e-Mohammad (JeM),2002,0,5,0.1452145129442215,1,1,1,18.84902000427246,0,0,0,0,1,0.013191900216042995,0,1,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0.1452145129442215,5,25.00418472290039,72.30682373046875,153470672,471.14422607421875,1,0,0
573,Jaish-e-Mohammad (JeM),2003,0,6,0.1452145129442215,1,1,1,18.86662483215332,0,0,0,0,1,0.013064100407063961,0,0,-22.5,-18,-10.5,0,0,0,25.145051956176758,83.24480438232422,156196416,532.94952392578125,1,0,0
573,Jaish-e-Mohammad (JeM),2004,0,6,0.1452145129442215,1,1,1,18.886089324951172,0,0,0,0,1,0.013491200283169746,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,25.308006286621094,97.97776794433594,159266480,615.18133544921875,1,0,0
573,Jaish-e-Mohammad (JeM),2005,0,6,0.1452145129442215,1,1,1,18.906129837036133,0,0,0,0,1,0.013611099682748318,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,25.419208526611328,109.50199890136719,162490464,673.89801025390625,1,0,0
574,Jamiat ul-Mujahedin (JuM),1990,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.010524800047278404,0,0,0,0,0,1,0,0,24.412405014038086,40.01042556762695,114606648,349.1108703613281,1,0,0
574,Jamiat ul-Mujahedin (JuM),1991,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.011272800154983997,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.5399227142334,45.451961517333984,114606648,396.5909729003906,1,0,0
574,Jamiat ul-Mujahedin (JuM),1992,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.011798400431871414,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.60761260986328,48.63517761230469,114606648,424.3661193847656,1,0,0
574,Jamiat ul-Mujahedin (JuM),1993,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.011979199945926666,0,0,-22.5,-18,-10.5,1,0,0,24.664426803588867,51.47830581665039,114606648,449.1737976074219,1,0,0
574,Jamiat ul-Mujahedin (JuM),1994,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.012151299975812435,0,1,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0.02455545775592327,0,24.672483444213867,51.89478302001953,114606648,452.8077697753906,1,0,0
574,Jamiat ul-Mujahedin (JuM),1995,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.012247700244188309,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.828155517578125,60.63602066040039,114606648,529.0794677734375,1,0,0
574,Jamiat ul-Mujahedin (JuM),1996,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.012432499788701534,0,0,-153,-144,-84,1,0,0,24.871469497680664,63.32012176513672,114606648,552.49957275390625,1,0,0
574,Jamiat ul-Mujahedin (JuM),1997,0,0,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.01284599956125021,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.857364654541016,62.43330001831055,114606648,544.7615966796875,1,0,0
574,Jamiat ul-Mujahedin (JuM),1998,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.013192900456488132,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,24.853490829467773,62.19195556640625,114606648,542.65576171875,1,0,0
574,Jamiat ul-Mujahedin (JuM),1999,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.013103500008583069,0,0,-391.5,-459,-283.5,1,0,0,24.865985870361328,62.973854064941406,114606648,549.47821044921875,1,0,0
574,Jamiat ul-Mujahedin (JuM),2000,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.01306230016052723,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,25.026687622070312,73.95237731933594,114606648,645.271240234375,1,0,0
574,Jamiat ul-Mujahedin (JuM),2001,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.01314380019903183,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,25.00422477722168,72.30973815917969,114606648,630.93841552734375,1,0,0
574,Jamiat ul-Mujahedin (JuM),2002,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.013191900216042995,0,0,-711,-936,-671,1,0,0,25.00418472290039,72.30682373046875,114606648,630.9129638671875,1,0,0
574,Jamiat ul-Mujahedin (JuM),2003,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.013064100407063961,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,0,25.145051956176758,83.24480438232422,114606648,726.352294921875,1,0,0
574,Jamiat ul-Mujahedin (JuM),2004,0,2,0.02455545775592327,1,1,1,18.557016372680664,0,0,0,0,1,0.013491200283169746,1,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,1,0,0,25.308006286621094,97.97776794433594,114606648,854.90472412109375,1,0,0
576,Lashkar-e-Jhangvi (LeJ),1996,0,4,0.13777422904968262,1,1,1,18.69978141784668,0,0,0,0,1,0.012432499788701534,0,0,0,0,0,1,0,0,24.871469497680664,63.32012176513672,132194040,478.9937744140625,1,0,0
576,Lashkar-e-Jhangvi (LeJ),1997,0,4,0.13777422904968262,1,1,1,18.725339889526367,0,0,0,0,1,0.01284599956125021,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.857364654541016,62.43330001831055,135616272,460.3673095703125,1,0,0
576,Lashkar-e-Jhangvi (LeJ),1998,0,2,0.13777422904968262,1,1,1,18.750436782836914,0,0,0,0,1,0.013192900456488132,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.853490829467773,62.19195556640625,139062880,447.2218322753906,1,0,0
576,Lashkar-e-Jhangvi (LeJ),1999,0,2,0.13777422904968262,1,1,1,18.774993896484375,0,0,0,0,1,0.013103500008583069,0,0,-22.5,-18,-10.5,0,0,0,24.865985870361328,62.973854064941406,142520144,441.8593444824219,1,0,0
576,Lashkar-e-Jhangvi (LeJ),2000,0,2,0.13777422904968262,1,1,1,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,1,0,0
576,Lashkar-e-Jhangvi (LeJ),2001,0,3,0.13777422904968262,1,1,1,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,1,0,0
576,Lashkar-e-Jhangvi (LeJ),2002,0,4,0.13777422904968262,1,1,1,18.84902000427246,0,0,0,0,1,0.013191900216042995,0,1,-153,-144,-84,0,0.13777422904968262,4,25.00418472290039,72.30682373046875,153470672,471.14422607421875,1,0,0
576,Lashkar-e-Jhangvi (LeJ),2003,0,5,0.13777422904968262,1,1,1,18.86662483215332,0,0,0,0,1,0.013064100407063961,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,25.145051956176758,83.24480438232422,156196416,532.94952392578125,1,0,0
576,Lashkar-e-Jhangvi (LeJ),2004,0,4,0.13777422904968262,1,1,1,18.886089324951172,0,0,0,0,1,0.013491200283169746,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,25.308006286621094,97.97776794433594,159266480,615.18133544921875,1,0,0
576,Lashkar-e-Jhangvi (LeJ),2005,0,4,0.13777422904968262,1,1,1,18.906129837036133,0,0,0,0,1,0.013611099682748318,1,0,-391.5,-459,-283.5,0,0,0,25.419208526611328,109.50199890136719,162490464,673.89801025390625,1,0,0
578,Muttahida Qami Movement (MQM),1987,0,0,0,2,0,1,18.471454620361328,0,0,0,0,1,0.00988049991428852,0,0,0,0,0,0,0,0,24.230369567871094,33.35152816772461,105208496,317.0041198730469,0,1,0
578,Muttahida Qami Movement (MQM),1988,0,0,0,2,0,1,18.50141143798828,0,0,0,0,1,0.00987169984728098,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.37321662902832,38.472740173339844,108407888,354.8887634277344,0,1,0
578,Muttahida Qami Movement (MQM),1989,0,0,0,2,0,1,18.529788970947266,0,0,0,0,1,0.010315200313925743,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.416412353515625,40.1710205078125,111528304,360.186767578125,0,1,0
578,Muttahida Qami Movement (MQM),1990,0,0,0,2,0,1,18.557016372680664,0,0,0,0,1,0.010524800047278404,0,0,-22.5,-18,-10.5,1,0,0,24.412405014038086,40.01042556762695,114606648,349.1108703613281,0,1,0
578,Muttahida Qami Movement (MQM),1991,0,0,0,2,0,1,18.583515167236328,0,0,0,0,1,0.011272800154983997,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.5399227142334,45.451961517333984,117684184,386.21978759765625,0,1,0
578,Muttahida Qami Movement (MQM),1992,0,0,0,2,0,1,18.60382080078125,0,0,0,0,1,0.011798400431871414,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.60761260986328,48.63517761230469,120098264,404.9615173339844,0,1,0
578,Muttahida Qami Movement (MQM),1993,0,0,0,2,0,1,18.623815536499023,0,0,0,0,1,0.011979199945926666,0,0,-153,-144,-84,1,0,0,24.664426803588867,51.47830581665039,122523760,420.1495666503906,0,1,0
578,Muttahida Qami Movement (MQM),1994,0,0,0,2,0,1,18.648067474365234,0,0,0,0,1,0.012151299975812435,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.672483444213867,51.89478302001953,125531528,413.400390625,0,1,0
578,Muttahida Qami Movement (MQM),1995,0,0,0,2,0,1,18.673255920410156,0,0,0,0,1,0.012247700244188309,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,24.828155517578125,60.63602066040039,128733624,471.0193176269531,0,1,0
578,Muttahida Qami Movement (MQM),1996,0,0,0,2,0,1,18.69978141784668,0,0,0,0,1,0.012432499788701534,0,0,-391.5,-459,-283.5,1,0,0,24.871469497680664,63.32012176513672,132194040,478.9937744140625,0,1,0
578,Muttahida Qami Movement (MQM),1997,0,0,0,2,0,1,18.725339889526367,0,0,0,0,1,0.01284599956125021,0,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,24.857364654541016,62.43330001831055,135616272,460.3673095703125,0,1,0
578,Muttahida Qami Movement (MQM),1998,0,0,0,2,0,1,18.750436782836914,0,0,0,0,1,0.013192900456488132,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,24.853490829467773,62.19195556640625,139062880,447.2218322753906,0,1,0
578,Muttahida Qami Movement (MQM),1999,0,0,0,2,0,1,18.774993896484375,0,0,0,0,1,0.013103500008583069,0,0,-711,-936,-671,0,0,0,24.865985870361328,62.973854064941406,142520144,441.8593444824219,0,1,0
578,Muttahida Qami Movement (MQM),2000,0,0,0,2,0,1,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,0,1,0
578,Muttahida Qami Movement (MQM),2001,1,0,0,2,0,1,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,0,1,0
579,Sipah-e-Sahaba Pakistan (SSP),1987,0,0,0,3,1,0,18.471454620361328,0,0,0,0,1,0.00988049991428852,0,0,0,0,0,0,0,0,24.230369567871094,33.35152816772461,105208496,317.0041198730469,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1988,0,0,0,3,1,0,18.50141143798828,0,0,0,0,1,0.00987169984728098,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.37321662902832,38.472740173339844,108407888,354.8887634277344,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1989,0,1,0,3,1,0,18.529788970947266,0,0,0,0,1,0.010315200313925743,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.416412353515625,40.1710205078125,111528304,360.186767578125,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1990,0,1,0,3,1,0,18.557016372680664,0,0,0,0,1,0.010524800047278404,0,1,-22.5,-18,-10.5,1,0,1,24.412405014038086,40.01042556762695,114606648,349.1108703613281,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1991,0,1,0,3,1,0,18.583515167236328,0,0,0,0,1,0.011272800154983997,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.5399227142334,45.451961517333984,117684184,386.21978759765625,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1992,0,1,0,3,1,0,18.60382080078125,0,0,0,0,1,0.011798400431871414,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.60761260986328,48.63517761230469,120098264,404.9615173339844,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1993,0,1,0,3,1,0,18.623815536499023,0,0,0,0,1,0.011979199945926666,0,0,-153,-144,-84,1,0,0,24.664426803588867,51.47830581665039,122523760,420.1495666503906,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1994,0,1,0,3,1,0,18.648067474365234,0,0,0,0,1,0.012151299975812435,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.672483444213867,51.89478302001953,125531528,413.400390625,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1995,0,1,0,3,1,0,18.673255920410156,0,0,0,0,1,0.012247700244188309,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,24.828155517578125,60.63602066040039,128733624,471.0193176269531,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1996,0,1,0,3,1,0,18.69978141784668,0,0,0,0,1,0.012432499788701534,0,0,-391.5,-459,-283.5,1,0,0,24.871469497680664,63.32012176513672,132194040,478.9937744140625,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1997,0,1,0,3,1,0,18.725339889526367,0,0,0,0,1,0.01284599956125021,0,1,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,1,24.857364654541016,62.43330001831055,135616272,460.3673095703125,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1998,0,1,0.04413071274757385,3,1,0,18.750436782836914,0,0,0,0,1,0.013192900456488132,0,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,24.853490829467773,62.19195556640625,139062880,447.2218322753906,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),1999,0,1,0.04413071274757385,3,1,0,18.774993896484375,0,0,0,0,1,0.013103500008583069,0,0,-711,-936,-671,0,0,0,24.865985870361328,62.973854064941406,142520144,441.8593444824219,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),2000,0,2,0.04413071274757385,3,1,0,18.80188751220703,0,0,0,0,1,0.01306230016052723,0,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,0,0,0,25.026687622070312,73.95237731933594,146405024,505.121826171875,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),2001,0,2,0.04413071274757385,3,1,0,18.828805923461914,0,0,0,0,1,0.01314380019903183,0,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,0,0,0,25.00422477722168,72.30973815917969,150399536,480.7843322753906,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),2002,0,2,0.04413071274757385,3,1,0,18.84902000427246,0,0,0,0,1,0.013191900216042995,0,0,-1084.5,-1521,-1248.5,0,0,0,25.00418472290039,72.30682373046875,153470672,471.14422607421875,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),2003,0,2,0.04413071274757385,3,1,0,18.86662483215332,0,0,0,0,1,0.013064100407063961,0,1,-1216.333251953125,-1730.666748046875,-1467.888916015625,0,0.04413071274757385,2,25.145051956176758,83.24480438232422,156196416,532.94952392578125,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),2004,0,2,0.04413071274757385,3,1,0,18.886089324951172,0,0,0,0,1,0.013491200283169746,1,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,0,0,0,25.308006286621094,97.97776794433594,159266480,615.18133544921875,0,0,1
579,Sipah-e-Sahaba Pakistan (SSP),2005,0,2,0.04413071274757385,3,1,0,18.906129837036133,0,0,0,0,1,0.013611099682748318,1,0,-1485,-2160,-1925,0,0,0,25.419208526611328,109.50199890136719,162490464,673.89801025390625,0,0,1
584,al-Umar Mujahideen,1989,0,4,0,1,1,1,18.529788970947266,0,0,0,0,1,0.010315200313925743,0,0,0,0,0,1,0,0,24.416412353515625,40.1710205078125,111528304,360.186767578125,1,0,0
584,al-Umar Mujahideen,1990,0,4,0,1,1,1,18.557016372680664,0,0,0,0,1,0.010524800047278404,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.412405014038086,40.01042556762695,114606648,349.1108703613281,1,0,0
584,al-Umar Mujahideen,1991,0,4,0,1,1,1,18.583515167236328,0,0,0,0,1,0.011272800154983997,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.5399227142334,45.451961517333984,117684184,386.21978759765625,1,0,0
584,al-Umar Mujahideen,1992,0,4,0,1,1,1,18.60382080078125,0,0,0,0,1,0.011798400431871414,0,1,-22.5,-18,-10.5,1,0,4,24.60761260986328,48.63517761230469,120098264,404.9615173339844,1,0,0
584,al-Umar Mujahideen,1993,0,4,0,1,1,1,18.623815536499023,0,0,0,0,1,0.011979199945926666,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.664426803588867,51.47830581665039,122523760,420.1495666503906,1,0,0
584,al-Umar Mujahideen,1994,0,4,0,1,1,1,18.648067474365234,0,0,0,0,1,0.012151299975812435,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.672483444213867,51.89478302001953,125531528,413.400390625,1,0,0
584,al-Umar Mujahideen,1995,0,4,0,1,1,1,18.673255920410156,0,0,0,0,1,0.012247700244188309,0,0,-153,-144,-84,1,0,0,24.828155517578125,60.63602066040039,128733624,471.0193176269531,1,0,0
